Site	Sample	N	E	Salinity	ID	N_dots	L
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	22
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	19
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	36
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	36
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	29
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	40
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	35
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	27
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	35
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	16
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	39
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	29
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	28
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	29
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	36
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	24
Kholodny_Spring	Khol_3	59.530116	150.751663	31	NA	NA	15
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	1
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	24
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	42
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	22
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	24
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	25
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	27
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	24
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	19
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	22
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	1	4	46.3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	2	3	40.1
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	3	4	41.8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	4	0	38.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	5	3	46.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	6	6	42.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	7	2	41.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	8	5	36.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	9	5	38.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	10	7	34.3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	11	14	33.7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	12	13	37.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	13	13	36.4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	14	1	26.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	15	12	36.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	16	1	26.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	17	10	47.1
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	18	2	45.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	19	0	40.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	20	13	41.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	46	16	17.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	47	5	19.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	48	5	19.5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	49	0	22.8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	50	4	21.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	21	9	42.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	22	3	42.1
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	23	0	34.8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	24	6	37.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	25	7	47.8
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	26	1	43.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	27	17	42.7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	28	22	31.7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	29	7	49.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	30	2	41.5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	31	31	43.7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	32	4	39.5
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	33	12	39.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	34	4	37.7
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	35	5	42.0
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	36	7	37.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	37	3	42.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	38	3	35.6
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	39	1	35.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	40	2	32.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	41	3	26.2
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	42	2	23.9
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	43	2	21.3
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	44	4	19.4
Mgadanka_Mouth	UM_2	59.538510	150.898869	32	45	32	19.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	15
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	14
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	15
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	16
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	10
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	12
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	10
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	10
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	11
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	37
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	35
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	32
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	36
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	37
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	36
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	30
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	37
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	30
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	38
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	34
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	30
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	34
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	32
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	31
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	35
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	24
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	NA	NA	35
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	1	16	47.7
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	2	22	45.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	3	18	47.6
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	4	13	40.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	5	13	40.4
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	6	19	36.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	7	14	35.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	8	14	36.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	9	6	50.0
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	10	36	46.1
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	11	17	39.5
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	12	17	40.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	13	21	33.0
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	14	5	35.1
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	15	22	32.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	16	8	33.2
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	17	14	33.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	18	5	42.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	19	4	37.7
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	20	21	41.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	21	2	35.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	22	25	37.1
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	23	3	30.1
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	24	3	24.7
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	25	14	26.4
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	26	3	21.4
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	27	6	19.6
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	28	16	15.0
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	29	10	29.6
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	30	16	37.2
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	31	18	40.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	32	8	32.0
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	33	19	33.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	34	19	33.0
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	35	29	41.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	36	17	33.1
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	37	0	35.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	38	4	38.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	39	4	30.8
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	40	30	39.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	41	39	25.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	42	18	36.4
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	43	25	39.2
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	44	5	34.2
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	45	11	38.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	46	8	33.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	47	19	31.3
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	48	7	35.6
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	49	9	35.9
Nukla_Horizontal	Nuk_I_2	59.578253	151.127112	30	50	17	31.4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	3
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	4
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	5
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	6
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	7
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	8
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	9
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	16
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	20
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	20
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	21
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	22
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	21
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	21
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	13
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	22
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	15
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	18
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	16
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	20
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	16
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	19
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	20
Nukla_Vertical	Nuk_II_3	59.577677	151.126911	30	NA	NA	20
